node1, node2, dist, visibility, sound, transitability, lockable, flow
46.1,91.1,18.027756377319946,0.33,0,0,0,30
46.1,92.1,14.142135623730951,0.33,0.33,0,0,30
46.1,93.1,11.180339887498949,0.66,0.33,0,0,30
46.1,94.1,10.0,0.66,0.33,0,0,30
46.1,95.1,11.180339887498949,0.66,0.33,0,0,30
46.1,96.1,14.142135623730951,0.33,0.33,0,0,30
46.1,116.1,18.027756377319946,0.33,0,0,0,30
46.1,117.1,15.811388300841896,0.33,0,0,0,30
46.1,118.1,15.0,0.33,0.33,0,0,30
46.1,119.1,15.811388300841896,0.33,0,0,0,30
46.1,120.1,18.027756377319946,0.33,0,0,0,30
46.1,142.1,20.0,0.33,0,0,0,30
47.1,20.1,15.811388300841896,0.33,0,0,0,30
47.1,21.1,11.180339887498949,0.66,0.33,0,0,30
47.1,22.1,7.0710678118654755,0.66,0.66,1,0,30
47.1,23.1,5.0,0.99,0.66,1,0,30
47.1,24.1,7.0710678118654755,0.66,0.66,1,0,30
47.1,43.1,20.0,0.33,0,0,0,30
47.1,44.1,15.0,0.33,0.33,0,0,30
47.1,45.1,10.0,0.66,0.33,0,0,30
47.1,46.1,5.0,0.99,0.66,1,0,30
47.1,48.1,5.0,0.99,0.66,1,0,30
47.1,68.1,15.811388300841896,0.33,0,0,0,30
47.1,69.1,11.180339887498949,0.66,0.33,0,0,30
47.1,70.1,7.0710678118654755,0.66,0.66,1,0,30
47.1,71.1,5.0,0.99,0.66,1,0,30
47.1,72.1,7.0710678118654755,0.66,0.66,1,0,30
47.1,92.1,18.027756377319946,0.33,0,0,0,30
47.1,93.1,14.142135623730951,0.33,0.33,0,0,30
47.1,94.1,11.180339887498949,0.66,0.33,0,0,30
47.1,95.1,10.0,0.66,0.33,0,0,30
47.1,96.1,11.180339887498949,0.66,0.33,0,0,30
47.1,117.1,18.027756377319946,0.33,0,0,0,30
47.1,118.1,15.811388300841896,0.33,0,0,0,30
47.1,119.1,15.0,0.33,0.33,0,0,30
47.1,120.1,15.811388300841896,0.33,0,0,0,30
47.1,143.1,20.0,0.33,0,0,0,30
48.1,21.1,15.811388300841896,0.33,0,0,0,30
48.1,22.1,11.180339887498949,0.66,0.33,0,0,30
48.1,23.1,7.0710678118654755,0.66,0.66,1,0,30
48.1,24.1,5.0,0.99,0.66,1,0,30
48.1,44.1,20.0,0.33,0,0,0,30
48.1,45.1,15.0,0.33,0.33,0,0,30
48.1,46.1,10.0,0.66,0.33,0,0,30
48.1,47.1,5.0,0.99,0.66,1,0,30
48.1,69.1,15.811388300841896,0.33,0,0,0,30
48.1,70.1,11.180339887498949,0.66,0.33,0,0,30
48.1,71.1,7.0710678118654755,0.66,0.66,1,0,30
48.1,72.1,5.0,0.99,0.66,1,0,30
48.1,93.1,18.027756377319946,0.33,0,0,0,30
48.1,94.1,14.142135623730951,0.33,0.33,0,0,30
48.1,95.1,11.180339887498949,0.66,0.33,0,0,30
48.1,96.1,10.0,0.66,0.33,0,0,30
48.1,118.1,18.027756377319946,0.33,0,0,0,30
48.1,119.1,15.811388300841896,0.33,0,0,0,30
48.1,120.1,15.0,0.33,0.33,0,0,30
48.1,144.1,20.0,0.33,0,0,0,30
49.1,1.1,10.0,0.66,0.33,0,0,30
49.1,2.1,11.180339887498949,0.66,0.33,0,0,30
49.1,3.1,14.142135623730951,0.33,0.33,0,0,30
49.1,4.1,18.027756377319946,0.33,0,0,0,30
49.1,25.1,5.0,0.99,0.66,1,0,30
49.1,26.1,7.0710678118654755,0.66,0.66,1,0,30
49.1,27.1,11.180339887498949,0.66,0.33,0,0,30
49.1,28.1,15.811388300841896,0.33,0,0,0,30
49.1,50.1,5.0,0.99,0.66,1,0,30
49.1,51.1,10.0,0.66,0.33,0,0,30
49.1,52.1,15.0,0.33,0.33,0,0,30
49.1,53.1,20.0,0.33,0,0,0,30
49.1,73.1,5.0,0.99,0.66,1,0,30
49.1,74.1,7.0710678118654755,0.66,0.66,1,0,30
49.1,75.1,11.180339887498949,0.66,0.33,0,0,30
49.1,76.1,15.811388300841896,0.33,0,0,0,30
49.1,97.1,10.0,0.66,0.33,0,0,30
49.1,98.1,11.180339887498949,0.66,0.33,0,0,30
49.1,99.1,14.142135623730951,0.33,0.33,0,0,30
49.1,100.1,18.027756377319946,0.33,0,0,0,30
49.1,121.1,15.0,0.33,0.33,0,0,30
49.1,122.1,15.811388300841896,0.33,0,0,0,30
49.1,123.1,18.027756377319946,0.33,0,0,0,30
49.1,145.1,20.0,0.33,0,0,0,30
49.1,385.01,10.198039027185569,0.66,0.33,0,0,30
50.1,1.1,11.180339887498949,0.66,0.33,0,0,30
50.1,2.1,10.0,0.66,0.33,0,0,30
50.1,3.1,11.180339887498949,0.66,0.33,0,0,30
50.1,4.1,14.142135623730951,0.33,0.33,0,0,30
50.1,5.1,18.027756377319946,0.33,0,0,0,30
50.1,25.1,7.0710678118654755,0.66,0.66,1,0,30
50.1,26.1,5.0,0.99,0.66,1,0,30
50.1,27.1,7.0710678118654755,0.66,0.66,1,0,30
50.1,28.1,11.180339887498949,0.66,0.33,0,0,30
50.1,29.1,15.811388300841896,0.33,0,0,0,30
50.1,49.1,5.0,0.99,0.66,1,0,30
50.1,51.1,5.0,0.99,0.66,1,0,30
50.1,52.1,10.0,0.66,0.33,0,0,30
50.1,53.1,15.0,0.33,0.33,0,0,30
50.1,54.1,20.0,0.33,0,0,0,30
50.1,73.1,7.0710678118654755,0.66,0.66,1,0,30
50.1,74.1,5.0,0.99,0.66,1,0,30
50.1,75.1,7.0710678118654755,0.66,0.66,1,0,30
50.1,76.1,11.180339887498949,0.66,0.33,0,0,30
50.1,77.1,15.811388300841896,0.33,0,0,0,30
50.1,97.1,11.180339887498949,0.66,0.33,0,0,30
50.1,98.1,10.0,0.66,0.33,0,0,30
50.1,99.1,11.180339887498949,0.66,0.33,0,0,30
50.1,100.1,14.142135623730951,0.33,0.33,0,0,30
50.1,101.1,18.027756377319946,0.33,0,0,0,30
50.1,121.1,15.811388300841896,0.33,0,0,0,30
50.1,122.1,15.0,0.33,0.33,0,0,30
50.1,123.1,15.811388300841896,0.33,0,0,0,30
50.1,124.1,18.027756377319946,0.33,0,0,0,30
50.1,146.1,20.0,0.33,0,0,0,30
50.1,385.01,12.206555615733702,0.66,0.33,0,0,30
51.1,1.1,14.142135623730951,0.33,0.33,0,0,30
51.1,2.1,11.180339887498949,0.66,0.33,0,0,30
51.1,3.1,10.0,0.66,0.33,0,0,30
51.1,4.1,11.180339887498949,0.66,0.33,0,0,30
51.1,5.1,14.142135623730951,0.33,0.33,0,0,30
51.1,6.1,18.027756377319946,0.33,0,0,0,30
51.1,25.1,11.180339887498949,0.66,0.33,0,0,30
51.1,26.1,7.0710678118654755,0.66,0.66,1,0,30
51.1,27.1,5.0,0.99,0.66,1,0,30
51.1,28.1,7.0710678118654755,0.66,0.66,1,0,30
51.1,29.1,11.180339887498949,0.66,0.33,0,0,30
51.1,30.1,15.811388300841896,0.33,0,0,0,30
51.1,49.1,10.0,0.66,0.33,0,0,30
51.1,50.1,5.0,0.99,0.66,1,0,30
51.1,52.1,5.0,0.99,0.66,1,0,30
51.1,53.1,10.0,0.66,0.33,0,0,30
51.1,54.1,15.0,0.33,0.33,0,0,30
51.1,55.1,20.0,0.33,0,0,0,30
51.1,73.1,11.180339887498949,0.66,0.33,0,0,30
51.1,74.1,7.0710678118654755,0.66,0.66,1,0,30
51.1,75.1,5.0,0.99,0.66,1,0,30
51.1,76.1,7.0710678118654755,0.66,0.66,1,0,30
51.1,77.1,11.180339887498949,0.66,0.33,0,0,30
51.1,78.1,15.811388300841896,0.33,0,0,0,30
51.1,97.1,14.142135623730951,0.33,0.33,0,0,30
51.1,98.1,11.180339887498949,0.66,0.33,0,0,30
51.1,99.1,10.0,0.66,0.33,0,0,30
51.1,100.1,11.180339887498949,0.66,0.33,0,0,30
51.1,101.1,14.142135623730951,0.33,0.33,0,0,30
51.1,102.1,18.027756377319946,0.33,0,0,0,30
51.1,121.1,18.027756377319946,0.33,0,0,0,30
51.1,122.1,15.811388300841896,0.33,0,0,0,30
51.1,123.1,15.0,0.33,0.33,0,0,30
51.1,124.1,15.811388300841896,0.33,0,0,0,30
51.1,125.1,18.027756377319946,0.33,0,0,0,30
51.1,147.1,20.0,0.33,0,0,0,30
51.1,385.01,15.620499351813308,0.33,0,0,0,30
52.1,1.1,18.027756377319946,0.33,0,0,0,30
52.1,2.1,14.142135623730951,0.33,0.33,0,0,30
52.1,3.1,11.180339887498949,0.66,0.33,0,0,30
52.1,4.1,10.0,0.66,0.33,0,0,30
52.1,5.1,11.180339887498949,0.66,0.33,0,0,30
52.1,6.1,14.142135623730951,0.33,0.33,0,0,30
52.1,7.1,18.027756377319946,0.33,0,0,0,30
52.1,25.1,15.811388300841896,0.33,0,0,0,30
52.1,26.1,11.180339887498949,0.66,0.33,0,0,30
52.1,27.1,7.0710678118654755,0.66,0.66,1,0,30
52.1,28.1,5.0,0.99,0.66,1,0,30
52.1,29.1,7.0710678118654755,0.66,0.66,1,0,30
52.1,30.1,11.180339887498949,0.66,0.33,0,0,30
52.1,31.1,15.811388300841896,0.33,0,0,0,30
52.1,49.1,15.0,0.33,0.33,0,0,30
52.1,50.1,10.0,0.66,0.33,0,0,30
52.1,51.1,5.0,0.99,0.66,1,0,30
52.1,53.1,5.0,0.99,0.66,1,0,30
52.1,54.1,10.0,0.66,0.33,0,0,30
52.1,55.1,15.0,0.33,0.33,0,0,30
52.1,56.1,20.0,0.33,0,0,0,30
52.1,73.1,15.811388300841896,0.33,0,0,0,30
52.1,74.1,11.180339887498949,0.66,0.33,0,0,30
52.1,75.1,7.0710678118654755,0.66,0.66,1,0,30
52.1,76.1,5.0,0.99,0.66,1,0,30
52.1,77.1,7.0710678118654755,0.66,0.66,1,0,30
52.1,78.1,11.180339887498949,0.66,0.33,0,0,30
52.1,79.1,15.811388300841896,0.33,0,0,0,30
52.1,97.1,18.027756377319946,0.33,0,0,0,30
52.1,98.1,14.142135623730951,0.33,0.33,0,0,30
52.1,99.1,11.180339887498949,0.66,0.33,0,0,30
52.1,100.1,10.0,0.66,0.33,0,0,30
52.1,101.1,11.180339887498949,0.66,0.33,0,0,30
52.1,102.1,14.142135623730951,0.33,0.33,0,0,30
52.1,103.1,18.027756377319946,0.33,0,0,0,30
52.1,122.1,18.027756377319946,0.33,0,0,0,30
52.1,123.1,15.811388300841896,0.33,0,0,0,30
52.1,124.1,15.0,0.33,0.33,0,0,30
52.1,125.1,15.811388300841896,0.33,0,0,0,30
52.1,126.1,18.027756377319946,0.33,0,0,0,30
52.1,148.1,20.0,0.33,0,0,0,30
52.1,385.01,19.72308292331602,0.33,0,0,0,30
53.1,2.1,18.027756377319946,0.33,0,0,0,30
53.1,3.1,14.142135623730951,0.33,0.33,0,0,30
53.1,4.1,11.180339887498949,0.66,0.33,0,0,30
53.1,5.1,10.0,0.66,0.33,0,0,30
53.1,6.1,11.180339887498949,0.66,0.33,0,0,30
53.1,7.1,14.142135623730951,0.33,0.33,0,0,30
53.1,8.1,18.027756377319946,0.33,0,0,0,30
53.1,26.1,15.811388300841896,0.33,0,0,0,30
53.1,27.1,11.180339887498949,0.66,0.33,0,0,30
53.1,28.1,7.0710678118654755,0.66,0.66,1,0,30
53.1,29.1,5.0,0.99,0.66,1,0,30
53.1,30.1,7.0710678118654755,0.66,0.66,1,0,30
53.1,31.1,11.180339887498949,0.66,0.33,0,0,30
53.1,32.1,15.811388300841896,0.33,0,0,0,30
53.1,49.1,20.0,0.33,0,0,0,30
53.1,50.1,15.0,0.33,0.33,0,0,30
53.1,51.1,10.0,0.66,0.33,0,0,30
53.1,52.1,5.0,0.99,0.66,1,0,30
53.1,54.1,5.0,0.99,0.66,1,0,30
53.1,55.1,10.0,0.66,0.33,0,0,30
53.1,56.1,15.0,0.33,0.33,0,0,30
53.1,57.1,20.0,0.33,0,0,0,30
53.1,74.1,15.811388300841896,0.33,0,0,0,30
53.1,75.1,11.180339887498949,0.66,0.33,0,0,30
53.1,76.1,7.0710678118654755,0.66,0.66,1,0,30
53.1,77.1,5.0,0.99,0.66,1,0,30
53.1,78.1,7.0710678118654755,0.66,0.66,1,0,30
53.1,79.1,11.180339887498949,0.66,0.33,0,0,30
53.1,80.1,15.811388300841896,0.33,0,0,0,30
53.1,98.1,18.027756377319946,0.33,0,0,0,30
53.1,99.1,14.142135623730951,0.33,0.33,0,0,30
53.1,100.1,11.180339887498949,0.66,0.33,0,0,30
53.1,101.1,10.0,0.66,0.33,0,0,30
53.1,102.1,11.180339887498949,0.66,0.33,0,0,30
53.1,103.1,14.142135623730951,0.33,0.33,0,0,30
53.1,104.1,18.027756377319946,0.33,0,0,0,30
53.1,123.1,18.027756377319946,0.33,0,0,0,30
53.1,124.1,15.811388300841896,0.33,0,0,0,30
53.1,125.1,15.0,0.33,0.33,0,0,30
53.1,126.1,15.811388300841896,0.33,0,0,0,30
53.1,127.1,18.027756377319946,0.33,0,0,0,30
53.1,149.1,20.0,0.33,0,0,0,30
54.1,3.1,18.027756377319946,0.33,0,0,0,30
54.1,4.1,14.142135623730951,0.33,0.33,0,0,30
54.1,5.1,11.180339887498949,0.66,0.33,0,0,30
54.1,6.1,10.0,0.66,0.33,0,0,30
54.1,7.1,11.180339887498949,0.66,0.33,0,0,30
54.1,8.1,14.142135623730951,0.33,0.33,0,0,30
54.1,9.1,18.027756377319946,0.33,0,0,0,30
54.1,27.1,15.811388300841896,0.33,0,0,0,30
54.1,28.1,11.180339887498949,0.66,0.33,0,0,30
54.1,29.1,7.0710678118654755,0.66,0.66,1,0,30
54.1,30.1,5.0,0.99,0.66,1,0,30
54.1,31.1,7.0710678118654755,0.66,0.66,1,0,30
54.1,32.1,11.180339887498949,0.66,0.33,0,0,30
54.1,33.1,15.811388300841896,0.33,0,0,0,30
54.1,50.1,20.0,0.33,0,0,0,30
54.1,51.1,15.0,0.33,0.33,0,0,30
54.1,52.1,10.0,0.66,0.33,0,0,30
54.1,53.1,5.0,0.99,0.66,1,0,30
54.1,55.1,5.0,0.99,0.66,1,0,30
54.1,56.1,10.0,0.66,0.33,0,0,30
54.1,57.1,15.0,0.33,0.33,0,0,30
54.1,58.1,20.0,0.33,0,0,0,30
54.1,75.1,15.811388300841896,0.33,0,0,0,30
54.1,76.1,11.180339887498949,0.66,0.33,0,0,30
54.1,77.1,7.0710678118654755,0.66,0.66,1,0,30
54.1,78.1,5.0,0.99,0.66,1,0,30
54.1,79.1,7.0710678118654755,0.66,0.66,1,0,30
54.1,80.1,11.180339887498949,0.66,0.33,0,0,30
54.1,81.1,15.811388300841896,0.33,0,0,0,30
54.1,99.1,18.027756377319946,0.33,0,0,0,30
54.1,100.1,14.142135623730951,0.33,0.33,0,0,30
54.1,101.1,11.180339887498949,0.66,0.33,0,0,30
54.1,102.1,10.0,0.66,0.33,0,0,30
54.1,103.1,11.180339887498949,0.66,0.33,0,0,30
54.1,104.1,14.142135623730951,0.33,0.33,0,0,30
54.1,105.1,18.027756377319946,0.33,0,0,0,30
54.1,124.1,18.027756377319946,0.33,0,0,0,30
54.1,125.1,15.811388300841896,0.33,0,0,0,30
54.1,126.1,15.0,0.33,0.33,0,0,30
54.1,127.1,15.811388300841896,0.33,0,0,0,30
54.1,128.1,18.027756377319946,0.33,0,0,0,30
54.1,150.1,20.0,0.33,0,0,0,30
55.1,4.1,18.027756377319946,0.33,0,0,0,30
55.1,5.1,14.142135623730951,0.33,0.33,0,0,30
55.1,6.1,11.180339887498949,0.66,0.33,0,0,30
55.1,7.1,10.0,0.66,0.33,0,0,30
55.1,8.1,11.180339887498949,0.66,0.33,0,0,30
55.1,9.1,14.142135623730951,0.33,0.33,0,0,30
55.1,10.1,18.027756377319946,0.33,0,0,0,30
55.1,28.1,15.811388300841896,0.33,0,0,0,30
55.1,29.1,11.180339887498949,0.66,0.33,0,0,30
55.1,30.1,7.0710678118654755,0.66,0.66,1,0,30
55.1,31.1,5.0,0.99,0.66,1,0,30
55.1,32.1,7.0710678118654755,0.66,0.66,1,0,30
55.1,33.1,11.180339887498949,0.66,0.33,0,0,30
55.1,34.1,15.811388300841896,0.33,0,0,0,30
55.1,51.1,20.0,0.33,0,0,0,30
55.1,52.1,15.0,0.33,0.33,0,0,30
55.1,53.1,10.0,0.66,0.33,0,0,30
55.1,54.1,5.0,0.99,0.66,1,0,30
55.1,56.1,5.0,0.99,0.66,1,0,30
55.1,57.1,10.0,0.66,0.33,0,0,30
55.1,58.1,15.0,0.33,0.33,0,0,30
55.1,59.1,20.0,0.33,0,0,0,30
55.1,76.1,15.811388300841896,0.33,0,0,0,30
55.1,77.1,11.180339887498949,0.66,0.33,0,0,30
55.1,78.1,7.0710678118654755,0.66,0.66,1,0,30
55.1,79.1,5.0,0.99,0.66,1,0,30
55.1,80.1,7.0710678118654755,0.66,0.66,1,0,30
55.1,81.1,11.180339887498949,0.66,0.33,0,0,30
55.1,82.1,15.811388300841896,0.33,0,0,0,30
55.1,100.1,18.027756377319946,0.33,0,0,0,30
55.1,101.1,14.142135623730951,0.33,0.33,0,0,30
55.1,102.1,11.180339887498949,0.66,0.33,0,0,30
55.1,103.1,10.0,0.66,0.33,0,0,30
55.1,104.1,11.180339887498949,0.66,0.33,0,0,30
55.1,105.1,14.142135623730951,0.33,0.33,0,0,30
55.1,106.1,18.027756377319946,0.33,0,0,0,30
55.1,125.1,18.027756377319946,0.33,0,0,0,30
55.1,126.1,15.811388300841896,0.33,0,0,0,30
55.1,127.1,15.0,0.33,0.33,0,0,30
55.1,128.1,15.811388300841896,0.33,0,0,0,30
55.1,129.1,18.027756377319946,0.33,0,0,0,30
55.1,151.1,20.0,0.33,0,0,0,30
56.1,5.1,18.027756377319946,0.33,0,0,0,30
56.1,6.1,14.142135623730951,0.33,0.33,0,0,30
56.1,7.1,11.180339887498949,0.66,0.33,0,0,30
56.1,8.1,10.0,0.66,0.33,0,0,30
56.1,9.1,11.180339887498949,0.66,0.33,0,0,30
56.1,10.1,14.142135623730951,0.33,0.33,0,0,30
56.1,11.1,18.027756377319946,0.33,0,0,0,30
56.1,29.1,15.811388300841896,0.33,0,0,0,30
56.1,30.1,11.180339887498949,0.66,0.33,0,0,30
56.1,31.1,7.0710678118654755,0.66,0.66,1,0,30
56.1,32.1,5.0,0.99,0.66,1,0,30
56.1,33.1,7.0710678118654755,0.66,0.66,1,0,30
56.1,34.1,11.180339887498949,0.66,0.33,0,0,30
56.1,35.1,15.811388300841896,0.33,0,0,0,30
56.1,52.1,20.0,0.33,0,0,0,30
56.1,53.1,15.0,0.33,0.33,0,0,30
56.1,54.1,10.0,0.66,0.33,0,0,30
56.1,55.1,5.0,0.99,0.66,1,0,30
56.1,57.1,5.0,0.99,0.66,1,0,30
56.1,58.1,10.0,0.66,0.33,0,0,30
56.1,59.1,15.0,0.33,0.33,0,0,30
56.1,60.1,20.0,0.33,0,0,0,30
56.1,77.1,15.811388300841896,0.33,0,0,0,30
56.1,78.1,11.180339887498949,0.66,0.33,0,0,30
56.1,79.1,7.0710678118654755,0.66,0.66,1,0,30
56.1,80.1,5.0,0.99,0.66,1,0,30
56.1,81.1,7.0710678118654755,0.66,0.66,1,0,30
56.1,82.1,11.180339887498949,0.66,0.33,0,0,30
56.1,83.1,15.811388300841896,0.33,0,0,0,30
56.1,101.1,18.027756377319946,0.33,0,0,0,30
56.1,102.1,14.142135623730951,0.33,0.33,0,0,30
56.1,103.1,11.180339887498949,0.66,0.33,0,0,30
56.1,104.1,10.0,0.66,0.33,0,0,30
56.1,105.1,11.180339887498949,0.66,0.33,0,0,30
56.1,106.1,14.142135623730951,0.33,0.33,0,0,30
56.1,107.1,18.027756377319946,0.33,0,0,0,30
56.1,126.1,18.027756377319946,0.33,0,0,0,30
56.1,127.1,15.811388300841896,0.33,0,0,0,30
56.1,128.1,15.0,0.33,0.33,0,0,30
56.1,129.1,15.811388300841896,0.33,0,0,0,30
56.1,130.1,18.027756377319946,0.33,0,0,0,30
56.1,152.1,20.0,0.33,0,0,0,30
57.1,6.1,18.027756377319946,0.33,0,0,0,30
57.1,7.1,14.142135623730951,0.33,0.33,0,0,30
57.1,8.1,11.180339887498949,0.66,0.33,0,0,30
57.1,9.1,10.0,0.66,0.33,0,0,30
57.1,10.1,11.180339887498949,0.66,0.33,0,0,30
57.1,11.1,14.142135623730951,0.33,0.33,0,0,30
57.1,12.1,18.027756377319946,0.33,0,0,0,30
57.1,30.1,15.811388300841896,0.33,0,0,0,30
57.1,31.1,11.180339887498949,0.66,0.33,0,0,30
57.1,32.1,7.0710678118654755,0.66,0.66,1,0,30
57.1,33.1,5.0,0.99,0.66,1,0,30
57.1,34.1,7.0710678118654755,0.66,0.66,1,0,30
57.1,35.1,11.180339887498949,0.66,0.33,0,0,30
57.1,36.1,15.811388300841896,0.33,0,0,0,30
57.1,53.1,20.0,0.33,0,0,0,30
57.1,54.1,15.0,0.33,0.33,0,0,30
57.1,55.1,10.0,0.66,0.33,0,0,30
57.1,56.1,5.0,0.99,0.66,1,0,30
57.1,58.1,5.0,0.99,0.66,1,0,30
57.1,59.1,10.0,0.66,0.33,0,0,30
57.1,60.1,15.0,0.33,0.33,0,0,30
57.1,61.1,20.0,0.33,0,0,0,30
57.1,78.1,15.811388300841896,0.33,0,0,0,30
57.1,79.1,11.180339887498949,0.66,0.33,0,0,30
57.1,80.1,7.0710678118654755,0.66,0.66,1,0,30
57.1,81.1,5.0,0.99,0.66,1,0,30
57.1,82.1,7.0710678118654755,0.66,0.66,1,0,30
57.1,83.1,11.180339887498949,0.66,0.33,0,0,30
57.1,84.1,15.811388300841896,0.33,0,0,0,30
57.1,102.1,18.027756377319946,0.33,0,0,0,30
57.1,103.1,14.142135623730951,0.33,0.33,0,0,30
57.1,104.1,11.180339887498949,0.66,0.33,0,0,30
57.1,105.1,10.0,0.66,0.33,0,0,30
57.1,106.1,11.180339887498949,0.66,0.33,0,0,30
57.1,107.1,14.142135623730951,0.33,0.33,0,0,30
57.1,108.1,18.027756377319946,0.33,0,0,0,30
57.1,127.1,18.027756377319946,0.33,0,0,0,30
57.1,128.1,15.811388300841896,0.33,0,0,0,30
57.1,129.1,15.0,0.33,0.33,0,0,30
57.1,130.1,15.811388300841896,0.33,0,0,0,30
57.1,131.1,18.027756377319946,0.33,0,0,0,30
57.1,153.1,20.0,0.33,0,0,0,30
58.1,7.1,18.027756377319946,0.33,0,0,0,30
58.1,8.1,14.142135623730951,0.33,0.33,0,0,30
58.1,9.1,11.180339887498949,0.66,0.33,0,0,30
58.1,10.1,10.0,0.66,0.33,0,0,30
58.1,11.1,11.180339887498949,0.66,0.33,0,0,30
58.1,12.1,14.142135623730951,0.33,0.33,0,0,30
58.1,13.1,18.027756377319946,0.33,0,0,0,30
58.1,31.1,15.811388300841896,0.33,0,0,0,30
58.1,32.1,11.180339887498949,0.66,0.33,0,0,30
58.1,33.1,7.0710678118654755,0.66,0.66,1,0,30
58.1,34.1,5.0,0.99,0.66,1,0,30
58.1,35.1,7.0710678118654755,0.66,0.66,1,0,30
58.1,36.1,11.180339887498949,0.66,0.33,0,0,30
58.1,37.1,15.811388300841896,0.33,0,0,0,30
58.1,54.1,20.0,0.33,0,0,0,30
58.1,55.1,15.0,0.33,0.33,0,0,30
58.1,56.1,10.0,0.66,0.33,0,0,30
58.1,57.1,5.0,0.99,0.66,1,0,30
58.1,59.1,5.0,0.99,0.66,1,0,30
58.1,60.1,10.0,0.66,0.33,0,0,30
58.1,61.1,15.0,0.33,0.33,0,0,30
58.1,62.1,20.0,0.33,0,0,0,30
58.1,79.1,15.811388300841896,0.33,0,0,0,30
58.1,80.1,11.180339887498949,0.66,0.33,0,0,30
58.1,81.1,7.0710678118654755,0.66,0.66,1,0,30
58.1,82.1,5.0,0.99,0.66,1,0,30
58.1,83.1,7.0710678118654755,0.66,0.66,1,0,30
58.1,84.1,11.180339887498949,0.66,0.33,0,0,30
58.1,85.1,15.811388300841896,0.33,0,0,0,30
58.1,103.1,18.027756377319946,0.33,0,0,0,30
58.1,104.1,14.142135623730951,0.33,0.33,0,0,30
58.1,105.1,11.180339887498949,0.66,0.33,0,0,30
58.1,106.1,10.0,0.66,0.33,0,0,30
58.1,107.1,11.180339887498949,0.66,0.33,0,0,30
58.1,108.1,14.142135623730951,0.33,0.33,0,0,30
58.1,109.1,18.027756377319946,0.33,0,0,0,30
58.1,128.1,18.027756377319946,0.33,0,0,0,30
58.1,129.1,15.811388300841896,0.33,0,0,0,30
58.1,130.1,15.0,0.33,0.33,0,0,30
58.1,131.1,15.811388300841896,0.33,0,0,0,30
58.1,132.1,18.027756377319946,0.33,0,0,0,30
58.1,154.1,20.0,0.33,0,0,0,30
59.1,8.1,18.027756377319946,0.33,0,0,0,30
59.1,9.1,14.142135623730951,0.33,0.33,0,0,30
59.1,10.1,11.180339887498949,0.66,0.33,0,0,30
59.1,11.1,10.0,0.66,0.33,0,0,30
59.1,12.1,11.180339887498949,0.66,0.33,0,0,30
59.1,13.1,14.142135623730951,0.33,0.33,0,0,30
59.1,14.1,18.027756377319946,0.33,0,0,0,30
59.1,32.1,15.811388300841896,0.33,0,0,0,30
59.1,33.1,11.180339887498949,0.66,0.33,0,0,30
59.1,34.1,7.0710678118654755,0.66,0.66,1,0,30
59.1,35.1,5.0,0.99,0.66,1,0,30
59.1,36.1,7.0710678118654755,0.66,0.66,1,0,30
59.1,37.1,11.180339887498949,0.66,0.33,0,0,30
59.1,38.1,15.811388300841896,0.33,0,0,0,30
59.1,55.1,20.0,0.33,0,0,0,30
59.1,56.1,15.0,0.33,0.33,0,0,30
59.1,57.1,10.0,0.66,0.33,0,0,30
59.1,58.1,5.0,0.99,0.66,1,0,30
59.1,60.1,5.0,0.99,0.66,1,0,30
59.1,61.1,10.0,0.66,0.33,0,0,30
59.1,62.1,15.0,0.33,0.33,0,0,30
59.1,63.1,20.0,0.33,0,0,0,30
59.1,80.1,15.811388300841896,0.33,0,0,0,30
59.1,81.1,11.180339887498949,0.66,0.33,0,0,30
59.1,82.1,7.0710678118654755,0.66,0.66,1,0,30
59.1,83.1,5.0,0.99,0.66,1,0,30
59.1,84.1,7.0710678118654755,0.66,0.66,1,0,30
59.1,85.1,11.180339887498949,0.66,0.33,0,0,30
59.1,86.1,15.811388300841896,0.33,0,0,0,30
59.1,104.1,18.027756377319946,0.33,0,0,0,30
59.1,105.1,14.142135623730951,0.33,0.33,0,0,30
59.1,106.1,11.180339887498949,0.66,0.33,0,0,30
59.1,107.1,10.0,0.66,0.33,0,0,30
59.1,108.1,11.180339887498949,0.66,0.33,0,0,30
59.1,109.1,14.142135623730951,0.33,0.33,0,0,30
59.1,110.1,18.027756377319946,0.33,0,0,0,30
59.1,129.1,18.027756377319946,0.33,0,0,0,30
59.1,130.1,15.811388300841896,0.33,0,0,0,30
59.1,131.1,15.0,0.33,0.33,0,0,30
59.1,132.1,15.811388300841896,0.33,0,0,0,30
59.1,133.1,18.027756377319946,0.33,0,0,0,30
59.1,155.1,20.0,0.33,0,0,0,30
60.1,9.1,18.027756377319946,0.33,0,0,0,30
60.1,10.1,14.142135623730951,0.33,0.33,0,0,30
60.1,11.1,11.180339887498949,0.66,0.33,0,0,30
60.1,12.1,10.0,0.66,0.33,0,0,30
60.1,13.1,11.180339887498949,0.66,0.33,0,0,30
60.1,14.1,14.142135623730951,0.33,0.33,0,0,30
60.1,15.1,18.027756377319946,0.33,0,0,0,30
60.1,33.1,15.811388300841896,0.33,0,0,0,30
60.1,34.1,11.180339887498949,0.66,0.33,0,0,30
60.1,35.1,7.0710678118654755,0.66,0.66,1,0,30
60.1,36.1,5.0,0.99,0.66,1,0,30
